id,title,artist,album,duration_sec,rank,explicit
3553691891,In Violet,Searows,Death in the Business of Whaling,249,477433,False
3767197512,Mystic Woman,Ian Elliott,Mystic Woman,201,469675,False
483621772,The Way It Goes,Gillian Welch,The Harrow & The Harvest,241,703665,False
1692701107,Aldhechen Manin,Tinariwen,Amassakoul (Remastered),234,234261,False
1021211502,Devil's Dance Floor,Firkin,Firkinful of Beer,231,221042,False
69010085,Amsterdam,Gregory Alan Isakov,The Weatherman,199,540166,False
2875040422,Wouldn't Do For You (Buddy),Chris Acker,Famous Lunch,191,104530,False
32630411,Find Out,Monomono,Give The Beggar A Chance,285,65521,False
3320098,Midnight Special,Odetta,Vanguard Visionaries,206,73526,False
3027509881,Much Ado About Nothing,Waxahatchee,Tigers Blood,229,141676,False
2404645845,The Wisp Sings,Winter Aid,The Wisp Sings,313,680079,False
2441109795,i am not who i was,Chance Peña,i am not who i was,145,634258,False
1760588027,Black Eye Friday,Mr. Irish Bastard,The Desire for Revenge,257,107920,False
2737863551,God Needs The Devil,Jonah Kagen,God Needs The Devil,226,594777,True
2271564,Across the Lines,Tracy Chapman,Tracy Chapman,204,779378,False
134926916,Levi Stubbs' Tears,Billy Bragg,Talking with the Taxman About Poetry,211,315515,False
3708842622,A Friend Like You,The Milk Carton Kids,A Friend Like You,367,237401,False
1698677207,The Folky Gibbon,The Chair,Huinka,260,42178,False
1343803162,Thus Always To Tyrants,The Oh Hellos,Dear Wormwood,219,416316,False
74357307,The Cumberland Crew,Smokey Bastard,Propping up the Floor,262,145261,False
3303954681,Neath the grove is a heart,Yaelokre,Hayfields,330,406869,False
3417760631,New Country (feat. Blake Shelton),Noah Cyrus,New Country (feat. Blake Shelton),198,555263,False
1129074,Pretty Paper,Willie Nelson,Pretty Paper,142,43418,False
486783532,The Way Back Home,Lori McKenna,The Tree,182,33903,False
3484473341,Me More Cowboy Than You (Demo),The Brudi Brothers,Me More Cowboy Than You (Demo),163,504482,False
3326146191,Vagabond,Caamp,Caamp,129,427240,False
1473095292,The Water Is Fine,Chloe Ament,Daisies,240,650377,False
72924461,Club 2 Da Pub,The Stubby Shillelaghs,Whiskey Business,176,2481,False
3326146181,All the Debts I Owe,Caamp,Caamp,193,463889,False
106735542,Quicksand,Hermitage Green,Quicksand,197,141767,False
32630431,Kenimania,Monomono,Give The Beggar A Chance,276,104338,False
3726215692,me va a costar,Kevin Kaarl,me va a costar,228,520331,False
3249192641,Hard To Tell,Sons Of The East,SONS,186,267322,False
3456148011,good girls,Josie Edwards,good girls,149,584884,False
1946160037,Swan Upon Leda,Hozier,Swan Upon Leda,222,318244,False
3813033232,Raise the Roof – One More Round!,The Traveling Tankard,Raise the Roof – One More Round!,194,323688,False
67935046,Dominic’s Farewell to Cashel/the Geevagh Jig,Catherine McEvoy,The Home Ruler,159,22213,False
13174766,Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,175,630290,False
3833227721,Hearken,Yaelokre,Composing Colentine,371,379411,False
3592450642,Join Ice,Jesse Welles,No Kings,170,392382,False
8186949,Ma Louisianne,Zachary Richard,Mardi Gras,176,55798,False
1953706247,the fruits,Paris Paloma,the fruits,209,530891,False
2339389165,Irish Eyes,Rose Betts,Irish Eyes,136,451125,False
477776262,Only Skin,Joanna Newsom,Ys,1013,590107,False
3373445501,Nimue,Faun,HEX,278,564245,False
951927482,Remember Summer Days,Anri,Timely!!,295,571542,False
3726215262,Abrazado a Ti,Kevin Kaarl,San Lucas,215,511830,False
1044471352,Glenfern,Kathleen Edwards,Total Freedom,270,88172,False
1962460,Fiddler's Green,The Dubliners,The Dubliners,265,230334,False
30887771,Plain Fighting,Monomono,Dawn Of Awarness,339,38774,False
13787881,Only Love,Ben Howard,Every Kingdom (Deluxe Edition),249,533560,False
3452076081,Orpheus,Vincent Lima,Eurydice,197,401713,False
66824213,The Periwig,Cillian Vallely & Kevin Crawford,On Common Ground,223,43807,False
3326144601,Strawberries,Caamp,Boys (Side B),219,415540,False
503159082,"Beer, Beer, Beer",The Clancy Brothers,Flowers In the Valley,120,179966,False
