id,title,artist,album,duration_sec,rank,explicit
3102931,God Only Knows (Mono),The Beach Boys,Pet Sounds (Original Mono & Stereo Mix),169,627868,False
15627386,Genie In a Bottle,Christina Aguilera,Christina Aguilera (Expanded Edition),216,836484,False
1764867647,Freedom! '90 (Remastered),George Michael,Listen Without Prejudice Vol. 1 (Remastered),390,275031,False
72191379,Down Under,Men At Work,Business As Usual,224,391709,False
542465692,Diamonds And Rust,Joan Baez,Diamonds & Rust,286,795882,False
366449221,When It Rains It Pours,Luke Combs,This One's for You,241,609089,False
2184743,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",295,971962,False
2176951,All Star,Smash Mouth,Astro Lounge,201,374197,False
3237256,Suddenly Last Summer (Remastered 2002),The Motels,Classic Masters,223,319400,False
71183268,Bye Bye Bye,*NSYNC,No Strings Attached,199,379991,False
730866,School's Out,Alice Cooper,School's Out,210,757694,False
14639827,That's All (2007 Remaster),Genesis,Genesis (2007 Remaster),264,595078,False
672389,I Saw the Light,Todd Rundgren,The Very Best of Todd Rundgren,182,558176,False
1758505507,Just A Girl,No Doubt,Tragic Kingdom,209,681771,False
15194531,Wake Me Up Before You Go-Go,Wham!,Make It Big,230,878114,False
78956229,My Silver Lining,First Aid Kit,Stay Gold,215,730778,False
664507,Like a Prayer,Madonna,Like a Prayer,340,856266,False
3059588,Bless The Broken Road,Rascal Flatts,Feels Like Today,226,472276,False
13142617,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,210,854617,False
70016835,Lovely Day,Bill Withers,The Essential Bill Withers,255,805564,False
1076706,Silhouette,Kenny G,Silhouette,326,142070,False
831272,Beat It,Michael Jackson,Thriller,258,607705,False
1844010227,Worry No More (Acoustic),Amos Lee,Dreamland (Deluxe Edition),197,16879,False
3102190421,Nougayork Remix (Instrumental Version) (feat. Marquis Hill),Claude Nougaro,Nougayork Remixes (feat. Marquis Hill),275,69766,False
718539,"You Turn Me On, I'm a Radio",Joni Mitchell,For the Roses,159,286259,False
629884,Summer in the City (Remastered),The Lovin' Spoonful,Hums Of The Lovin' Spoonful,160,298423,False
15586369,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,156,752466,False
7035053,Wake up Everybody (feat. Common & Melanie Fiona),John Legend,Wake Up!,265,425342,False
3262333871,Garden Of Eden,Lady Gaga,MAYHEM,240,709369,False
2824688982,Good Morning,Surfaces,Good Morning,67,113769,False
1409072752,Bad Habits,Ed Sheeran,Bad Habits,230,898594,False
15389508,Nice & Slow (Radio Version),USHER,My Way,228,484659,False
1332163832,Seasons,Rhys Lewis,Seasons,198,150020,False
517326582,One Week,Barenaked Ladies,Stunt (20th Anniversary Edition),169,354312,False
68098781,Take It Easy (2013 Remaster),Eagles,Eagles (2013 Remaster),211,353963,False
88685889,MMMBop,Hanson,Middle Of Nowhere,267,698983,False
3402676,Something To Talk About,Bonnie Raitt,Luck Of The Draw,226,189093,False
3349218171,Don't Want To Fight About It,DiAngelis,Don't wanna fight,270,68844,False
73114853,Raised On the Radio,The Ravyns,The Ravyns,223,38313,False
115180790,In The Air Tonight (2015 Remastered),Phil Collins,Face Value (Deluxe Editon),336,597248,False
662355,The Boy Is Mine,Brandy,Never Say Never,294,825171,False
487042412,MacArthur Park (Single Version),Donna Summer,Summer: The Original Hits,235,671883,False
1128723,Sleepwalk,Larry Carlton,Sleepwalk,275,230366,False
3579685441,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,208,966072,False
925653,Mr. Jones,Counting Crows,August And Everything After,271,671017,False
77386189,Take Me to the River,Talking Heads,More Songs About Buildings and Food,303,489492,False
3208821271,TWENTIES,Giveon,TWENTIES,171,516353,False
6581149,Have a Good Time,Paul Simon,Still Crazy After All These Years,206,282994,False
1758559687,Vacation,The Go-Go's,Vacation,179,103450,False
1379123152,From The Morning,Nick Drake,Pink Moon,145,417462,False
2772976281,Scenes from a rooftop,Black Tie Affair,Scenes from a rooftop,175,100520,False
4209675,Burning Down the House,Talking Heads,Burning Down the House / I Get Wild / Wild Gravity,241,649575,False
3661207,Kisses in the Rain,Rick Braun,Kisses In The Rain,272,169701,False
418231512,Heart Of Glass,Blondie,Parallel Lines,225,577244,False
99625792,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),216,515630,False
597211082,Move Your Feet,Junior Senior,D-D-Don't Don't Stop The Beat,181,603784,False
70016984,Toxic,Britney Spears,The Essential Britney Spears,199,219955,False
69962765,Rock the Casbah (Remastered),The Clash,Combat Rock (Remastered),223,780498,False
75766626,Dream On,Bill LaBounty,Bill LaBounty,262,249009,False
3588926901,Stateside + Zara Larsson,PinkPantheress,Fancy Some More?,184,981457,False
1246285062,Drunk (And I Don't Wanna Go Home),Elle King,Drunk (And I Don't Wanna Go Home),246,461273,False
71219408,Going Home (Live),Kenny G,Kenny G Live,328,238736,False
